task_id,release_id,char_id,section_id,task_name,member_id,start_date,end_date,progress,lane,dependencies,status_id
TSK_00689,R_017,C_033,S_004,戦闘_必殺技,M_007,2028-02-07,2028-02-11,0,,TSK_00688,ST_001
TSK_00690,R_017,C_033,S_004,戦闘_ダウン,M_007,2028-02-12,2028-02-12,0,,TSK_00689,ST_001
TSK_00691,R_017,C_033,S_004,戦闘_被弾,M_008,2028-02-13,2028-02-13,0,,TSK_00690,ST_001
TSK_00692,R_017,C_033,S_004,ADV,M_007,2028-02-14,2028-02-15,0,,TSK_00691,ST_001
TSK_00707,R_017,C_034,S_004,戦闘_待機,M_008,2028-01-30,2028-01-31,0,,TSK_00706,ST_001
TSK_00708,R_017,C_034,S_004,戦闘_攻撃1,M_008,2028-02-01,2028-02-03,0,,TSK_00707,ST_001
TSK_00709,R_017,C_034,S_004,戦闘_攻撃2,M_007,2028-02-04,2028-02-06,0,,TSK_00708,ST_001
TSK_00710,R_017,C_034,S_004,戦闘_必殺技,M_007,2028-02-07,2028-02-11,0,,TSK_00709,ST_001
TSK_00711,R_017,C_034,S_004,戦闘_ダウン,M_007,2028-02-12,2028-02-12,0,,TSK_00710,ST_001
TSK_00712,R_017,C_034,S_004,戦闘_被弾,M_007,2028-02-13,2028-02-13,0,,TSK_00711,ST_001
TSK_00713,R_017,C_034,S_004,ADV,M_008,2028-02-14,2028-02-15,0,,TSK_00712,ST_001
TSK_00728,R_018,C_035,S_004,戦闘_待機,M_007,2028-02-29,2028-03-01,0,,TSK_00727,ST_001
TSK_00729,R_018,C_035,S_004,戦闘_攻撃1,M_007,2028-03-02,2028-03-04,0,,TSK_00728,ST_001
TSK_00730,R_018,C_035,S_004,戦闘_攻撃2,M_008,2028-03-05,2028-03-07,0,,TSK_00729,ST_001
TSK_00731,R_018,C_035,S_004,戦闘_必殺技,M_008,2028-03-08,2028-03-12,0,,TSK_00730,ST_001
TSK_00732,R_018,C_035,S_004,戦闘_ダウン,M_007,2028-03-13,2028-03-13,0,,TSK_00731,ST_001
TSK_00733,R_018,C_035,S_004,戦闘_被弾,M_007,2028-03-14,2028-03-14,0,,TSK_00732,ST_001
TSK_00734,R_018,C_035,S_004,ADV,M_007,2028-03-15,2028-03-16,0,,TSK_00733,ST_001
TSK_00749,R_018,C_036,S_004,戦闘_待機,M_007,2028-02-29,2028-03-01,0,,TSK_00748,ST_001
TSK_00750,R_018,C_036,S_004,戦闘_攻撃1,M_008,2028-03-02,2028-03-04,0,,TSK_00749,ST_001
TSK_00751,R_018,C_036,S_004,戦闘_攻撃2,M_008,2028-03-05,2028-03-07,0,,TSK_00750,ST_001
TSK_00752,R_018,C_036,S_004,戦闘_必殺技,M_008,2028-03-08,2028-03-12,0,,TSK_00751,ST_001
TSK_00753,R_018,C_036,S_004,戦闘_ダウン,M_008,2028-03-13,2028-03-13,0,,TSK_00752,ST_001
TSK_00754,R_018,C_036,S_004,戦闘_被弾,M_008,2028-03-14,2028-03-14,0,,TSK_00753,ST_001
TSK_00755,R_018,C_036,S_004,ADV,M_008,2028-03-15,2028-03-16,0,,TSK_00754,ST_001
TSK_00770,R_019,C_037,S_004,戦闘_待機,M_008,2028-03-30,2028-03-31,0,,TSK_00769,ST_001
TSK_00771,R_019,C_037,S_004,戦闘_攻撃1,M_007,2028-04-01,2028-04-03,0,,TSK_00770,ST_001
TSK_00772,R_019,C_037,S_004,戦闘_攻撃2,M_007,2028-04-04,2028-04-06,0,,TSK_00771,ST_001
TSK_00773,R_019,C_037,S_004,戦闘_必殺技,M_007,2028-04-07,2028-04-11,0,,TSK_00772,ST_001
TSK_00774,R_019,C_037,S_004,戦闘_ダウン,M_008,2028-04-12,2028-04-12,0,,TSK_00773,ST_001
TSK_00775,R_019,C_037,S_004,戦闘_被弾,M_008,2028-04-13,2028-04-13,0,,TSK_00774,ST_001
TSK_00776,R_019,C_037,S_004,ADV,M_007,2028-04-14,2028-04-15,0,,TSK_00775,ST_001
TSK_00791,R_019,C_038,S_004,戦闘_待機,M_008,2028-03-30,2028-03-31,0,,TSK_00790,ST_001
TSK_00792,R_019,C_038,S_004,戦闘_攻撃1,M_007,2028-04-01,2028-04-03,0,,TSK_00791,ST_001
TSK_00793,R_019,C_038,S_004,戦闘_攻撃2,M_007,2028-04-04,2028-04-06,0,,TSK_00792,ST_001
TSK_00794,R_019,C_038,S_004,戦闘_必殺技,M_007,2028-04-07,2028-04-11,0,,TSK_00793,ST_001
TSK_00795,R_019,C_038,S_004,戦闘_ダウン,M_008,2028-04-12,2028-04-12,0,,TSK_00794,ST_001
TSK_00796,R_019,C_038,S_004,戦闘_被弾,M_007,2028-04-13,2028-04-13,0,,TSK_00795,ST_001
TSK_00797,R_019,C_038,S_004,ADV,M_008,2028-04-14,2028-04-15,0,,TSK_00796,ST_001
TSK_00812,R_020,C_039,S_004,戦闘_待機,M_007,2028-04-29,2028-04-30,0,,TSK_00811,ST_001
TSK_00813,R_020,C_039,S_004,戦闘_攻撃1,M_008,2028-05-01,2028-05-03,0,,TSK_00812,ST_001
TSK_00814,R_020,C_039,S_004,戦闘_攻撃2,M_007,2028-05-04,2028-05-06,0,,TSK_00813,ST_001
TSK_00815,R_020,C_039,S_004,戦闘_必殺技,M_008,2028-05-07,2028-05-11,0,,TSK_00814,ST_001
TSK_00816,R_020,C_039,S_004,戦闘_ダウン,M_008,2028-05-12,2028-05-12,0,,TSK_00815,ST_001
TSK_00817,R_020,C_039,S_004,戦闘_被弾,M_008,2028-05-13,2028-05-13,0,,TSK_00816,ST_001
TSK_00818,R_020,C_039,S_004,ADV,M_007,2028-05-14,2028-05-15,0,,TSK_00817,ST_001
TSK_00833,R_020,C_040,S_004,戦闘_待機,M_008,2028-04-29,2028-04-30,0,,TSK_00832,ST_001
TSK_00834,R_020,C_040,S_004,戦闘_攻撃1,M_007,2028-05-01,2028-05-03,0,,TSK_00833,ST_001
TSK_00835,R_020,C_040,S_004,戦闘_攻撃2,M_008,2028-05-04,2028-05-06,0,,TSK_00834,ST_001
TSK_00836,R_020,C_040,S_004,戦闘_必殺技,M_008,2028-05-07,2028-05-11,0,,TSK_00835,ST_001
TSK_00837,R_020,C_040,S_004,戦闘_ダウン,M_007,2028-05-12,2028-05-12,0,,TSK_00836,ST_001
TSK_00838,R_020,C_040,S_004,戦闘_被弾,M_007,2028-05-13,2028-05-13,0,,TSK_00837,ST_001
TSK_00839,R_020,C_040,S_004,ADV,M_008,2028-05-14,2028-05-15,0,,TSK_00838,ST_001
TSK_00854,R_021,C_041,S_004,戦闘_待機,M_007,2028-05-29,2028-05-30,0,,TSK_00853,ST_001
TSK_00855,R_021,C_041,S_004,戦闘_攻撃1,M_007,2028-05-31,2028-06-02,0,,TSK_00854,ST_001
TSK_00856,R_021,C_041,S_004,戦闘_攻撃2,M_007,2028-06-03,2028-06-05,0,,TSK_00855,ST_001
TSK_00857,R_021,C_041,S_004,戦闘_必殺技,M_008,2028-06-06,2028-06-10,0,,TSK_00856,ST_001
TSK_00858,R_021,C_041,S_004,戦闘_ダウン,M_008,2028-06-11,2028-06-11,0,,TSK_00857,ST_001
TSK_00859,R_021,C_041,S_004,戦闘_被弾,M_007,2028-06-12,2028-06-12,0,,TSK_00858,ST_001
TSK_00860,R_021,C_041,S_004,ADV,M_008,2028-06-13,2028-06-14,0,,TSK_00859,ST_001
TSK_00875,R_021,C_042,S_004,戦闘_待機,M_007,2028-05-29,2028-05-30,0,,TSK_00874,ST_001
TSK_00876,R_021,C_042,S_004,戦闘_攻撃1,M_008,2028-05-31,2028-06-02,0,,TSK_00875,ST_001
TSK_00877,R_021,C_042,S_004,戦闘_攻撃2,M_008,2028-06-03,2028-06-05,0,,TSK_00876,ST_001
TSK_00878,R_021,C_042,S_004,戦闘_必殺技,M_008,2028-06-06,2028-06-10,0,,TSK_00877,ST_001
TSK_00879,R_021,C_042,S_004,戦闘_ダウン,M_008,2028-06-11,2028-06-11,0,,TSK_00878,ST_001
TSK_00880,R_021,C_042,S_004,戦闘_被弾,M_007,2028-06-12,2028-06-12,0,,TSK_00879,ST_001
TSK_00881,R_021,C_042,S_004,ADV,M_008,2028-06-13,2028-06-14,0,,TSK_00880,ST_001
TSK_00896,R_022,C_043,S_004,戦闘_待機,M_008,2028-06-28,2028-06-29,0,,TSK_00895,ST_001
TSK_00897,R_022,C_043,S_004,戦闘_攻撃1,M_007,2028-06-30,2028-07-02,0,,TSK_00896,ST_001
TSK_00898,R_022,C_043,S_004,戦闘_攻撃2,M_008,2028-07-03,2028-07-05,0,,TSK_00897,ST_001
TSK_00899,R_022,C_043,S_004,戦闘_必殺技,M_007,2028-07-06,2028-07-10,0,,TSK_00898,ST_001
TSK_00900,R_022,C_043,S_004,戦闘_ダウン,M_007,2028-07-11,2028-07-11,0,,TSK_00899,ST_001
TSK_00901,R_022,C_043,S_004,戦闘_被弾,M_007,2028-07-12,2028-07-12,0,,TSK_00900,ST_001
TSK_00902,R_022,C_043,S_004,ADV,M_007,2028-07-13,2028-07-14,0,,TSK_00901,ST_001
TSK_00917,R_022,C_044,S_004,戦闘_待機,M_008,2028-06-28,2028-06-29,0,,TSK_00916,ST_001
TSK_00918,R_022,C_044,S_004,戦闘_攻撃1,M_008,2028-06-30,2028-07-02,0,,TSK_00917,ST_001
TSK_00919,R_022,C_044,S_004,戦闘_攻撃2,M_007,2028-07-03,2028-07-05,0,,TSK_00918,ST_001
TSK_00920,R_022,C_044,S_004,戦闘_必殺技,M_007,2028-07-06,2028-07-10,0,,TSK_00919,ST_001
TSK_00921,R_022,C_044,S_004,戦闘_ダウン,M_008,2028-07-11,2028-07-11,0,,TSK_00920,ST_001
TSK_00922,R_022,C_044,S_004,戦闘_被弾,M_007,2028-07-12,2028-07-12,0,,TSK_00921,ST_001
TSK_00923,R_022,C_044,S_004,ADV,M_007,2028-07-13,2028-07-14,0,,TSK_00922,ST_001
TSK_00938,R_023,C_045,S_004,戦闘_待機,M_008,2028-07-28,2028-07-29,0,,TSK_00937,ST_001
TSK_00939,R_023,C_045,S_004,戦闘_攻撃1,M_007,2028-07-30,2028-08-01,0,,TSK_00938,ST_001
TSK_00940,R_023,C_045,S_004,戦闘_攻撃2,M_008,2028-08-02,2028-08-04,0,,TSK_00939,ST_001
TSK_00941,R_023,C_045,S_004,戦闘_必殺技,M_008,2028-08-05,2028-08-09,0,,TSK_00940,ST_001
TSK_00942,R_023,C_045,S_004,戦闘_ダウン,M_008,2028-08-10,2028-08-10,0,,TSK_00941,ST_001
TSK_00943,R_023,C_045,S_004,戦闘_被弾,M_008,2028-08-11,2028-08-11,0,,TSK_00942,ST_001
TSK_00944,R_023,C_045,S_004,ADV,M_007,2028-08-12,2028-08-13,0,,TSK_00943,ST_001
TSK_00959,R_023,C_046,S_004,戦闘_待機,M_007,2028-07-28,2028-07-29,0,,TSK_00958,ST_001
TSK_00960,R_023,C_046,S_004,戦闘_攻撃1,M_007,2028-07-30,2028-08-01,0,,TSK_00959,ST_001
TSK_00961,R_023,C_046,S_004,戦闘_攻撃2,M_007,2028-08-02,2028-08-04,0,,TSK_00960,ST_001
TSK_00962,R_023,C_046,S_004,戦闘_必殺技,M_007,2028-08-05,2028-08-09,0,,TSK_00961,ST_001
TSK_00963,R_023,C_046,S_004,戦闘_ダウン,M_007,2028-08-10,2028-08-10,0,,TSK_00962,ST_001
TSK_00964,R_023,C_046,S_004,戦闘_被弾,M_007,2028-08-11,2028-08-11,0,,TSK_00963,ST_001
TSK_00965,R_023,C_046,S_004,ADV,M_007,2028-08-12,2028-08-13,0,,TSK_00964,ST_001
TSK_00980,R_024,C_047,S_004,戦闘_待機,M_007,2028-08-27,2028-08-28,0,,TSK_00979,ST_001
TSK_00981,R_024,C_047,S_004,戦闘_攻撃1,M_007,2028-08-29,2028-08-31,0,,TSK_00980,ST_001
TSK_00982,R_024,C_047,S_004,戦闘_攻撃2,M_008,2028-09-01,2028-09-03,0,,TSK_00981,ST_001
TSK_00983,R_024,C_047,S_004,戦闘_必殺技,M_008,2028-09-04,2028-09-08,0,,TSK_00982,ST_001
TSK_00984,R_024,C_047,S_004,戦闘_ダウン,M_008,2028-09-09,2028-09-09,0,,TSK_00983,ST_001
TSK_00985,R_024,C_047,S_004,戦闘_被弾,M_008,2028-09-10,2028-09-10,0,,TSK_00984,ST_001
TSK_00986,R_024,C_047,S_004,ADV,M_008,2028-09-11,2028-09-12,0,,TSK_00985,ST_001
TSK_01001,R_024,C_048,S_004,戦闘_待機,M_008,2028-08-27,2028-08-28,0,,TSK_01000,ST_001
TSK_01002,R_024,C_048,S_004,戦闘_攻撃1,M_008,2028-08-29,2028-08-31,0,,TSK_01001,ST_001
TSK_01003,R_024,C_048,S_004,戦闘_攻撃2,M_008,2028-09-01,2028-09-03,0,,TSK_01002,ST_001
TSK_01004,R_024,C_048,S_004,戦闘_必殺技,M_008,2028-09-04,2028-09-08,0,,TSK_01003,ST_001
TSK_01005,R_024,C_048,S_004,戦闘_ダウン,M_008,2028-09-09,2028-09-09,0,,TSK_01004,ST_001
TSK_01006,R_024,C_048,S_004,戦闘_被弾,M_007,2028-09-10,2028-09-10,0,,TSK_01005,ST_001
TSK_01007,R_024,C_048,S_004,ADV,M_007,2028-09-11,2028-09-12,0,,TSK_01006,ST_001
